gameID,homeTeam,awayTeam,time,x,y,homePlayers,awayPlayers,shooter,goalie,shooterTeam,goalieTeam,shooterPosition,shotType,shotQuality,isGoal
72,TOR,OTT,3411,292,146,5,5,Victoria Bach,Empty Net,TOR,OTT,LW,Default,Non quality goal,true
72,TOR,OTT,3456,77,134,5,5,Samantha Cogan,Empty Net,TOR,OTT,LW,Default,Quality goal,true
72,TOR,OTT,3471,512,82,5,5,Brianne Jenner,Kristen Campbell,OTT,TOR,RW,Default,Non quality on net,false
72,TOR,OTT,3478,543,111,5,5,Brianne Jenner,Kristen Campbell,OTT,TOR,RW,Default,Non quality on net,false
72,TOR,OTT,3581,481,72,5,5,Hayley Scamurra,Kristen Campbell,OTT,TOR,RW,Default,Non quality on net,false
11,MTL,BOS,51,176,92,5,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Wrist,Non quality on net,false
11,MTL,BOS,398,110,113,5,5,Maureen Murphy,Aerin Frankel,MTL,BOS,RW,Wrist,Quality on net,false
11,MTL,BOS,400,44,178,5,5,Marie-Philip Poulin,Aerin Frankel,MTL,BOS,C,Default,Non quality on net,false
11,MTL,BOS,499,461,198,4,5,Sidney Morin,Ann-Renée Desbiens,BOS,MTL,D,Wrist,Quality on net,false
11,MTL,BOS,666,286,167,4,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Wrist,Non quality on net,false
11,MTL,BOS,714,491,151,4,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Wrist,Quality on net,false
11,MTL,BOS,822,65,223,5,5,Jillian Dempsey,Aerin Frankel,MTL,BOS,C,Wrist,Non quality on net,false
11,MTL,BOS,823,63,167,5,5,Kennedy Marchment,Aerin Frankel,MTL,BOS,RW,Wrist,Quality on net,false
11,MTL,BOS,858,505,165,5,5,Alina Müller,Ann-Renée Desbiens,BOS,MTL,C,Wrist,Quality on net,false
11,MTL,BOS,877,532,209,5,5,Hilary Knight,Ann-Renée Desbiens,BOS,MTL,LW,Wrist,Non quality on net,false
11,MTL,BOS,888,451,225,5,5,Theresa Schafzahl,Ann-Renée Desbiens,BOS,MTL,LW,Wrist,Non quality on net,false
11,MTL,BOS,958,465,141,5,5,Jessica Digirolamo,Ann-Renée Desbiens,BOS,MTL,D,Wrist,Quality on net,false
11,MTL,BOS,1012,155,176,5,5,Kati Tabin,Aerin Frankel,MTL,BOS,LD,Wrist,Non quality on net,false
11,MTL,BOS,1014,70,161,5,5,Jillian Dempsey,Aerin Frankel,MTL,BOS,C,Wrist,Quality on net,false
11,MTL,BOS,1032,508,213,5,5,Hannah Brandt,Ann-Renée Desbiens,BOS,MTL,C,Wrist,Quality on net,false
11,MTL,BOS,1147,62,135,5,5,Erin Ambrose,Aerin Frankel,MTL,BOS,RD,Backhand,Quality on net,false
11,MTL,BOS,1180,217,285,5,5,Marie-Philip Poulin,Aerin Frankel,MTL,BOS,C,Tip,Non quality on net,false
11,MTL,BOS,1224,67,142,5,5,Marie-Philip Poulin,Aerin Frankel,MTL,BOS,C,Backhand,Quality on net,false
11,MTL,BOS,1233,170,67,5,5,Erin Ambrose,Aerin Frankel,MTL,BOS,RD,Wrist,Non quality goal,true
11,MTL,BOS,1262,88,148,5,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Wrist,Quality goal,true
11,MTL,BOS,1317,386,124,5,5,Alina Müller,Ann-Renée Desbiens,BOS,MTL,C,Slap,Non quality on net,false
11,MTL,BOS,1363,75,137,5,5,Sarah Bujold,Aerin Frankel,MTL,BOS,C,Backhand,Quality on net,false
11,MTL,BOS,1447,95,133,5,4,Maureen Murphy,Aerin Frankel,MTL,BOS,RW,Wrist,Quality on net,false
11,MTL,BOS,1455,526,143,5,4,Taylor Girard,Ann-Renée Desbiens,BOS,MTL,LW,Wrist,Quality goal,true
11,MTL,BOS,1469,523,166,5,4,Hilary Knight,Ann-Renée Desbiens,BOS,MTL,LW,Wrist,Quality on net,false
11,MTL,BOS,1510,475,212,5,4,Jamie Lee Rattray,Ann-Renée Desbiens,BOS,MTL,RW,Wrist,Quality on net,false
11,MTL,BOS,1546,541,148,5,5,Hannah Brandt,Ann-Renée Desbiens,BOS,MTL,C,Backhand,Quality goal,true
11,MTL,BOS,1845,162,244,5,4,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Snap,Non quality on net,false
11,MTL,BOS,1874,120,58,5,4,Marie-Philip Poulin,Aerin Frankel,MTL,BOS,C,Slap,Non quality on net,false
11,MTL,BOS,2059,465,178,5,5,Sophie Jaques,Ann-Renée Desbiens,BOS,MTL,D,Snap,Quality on net,false
11,MTL,BOS,2106,398,191,5,5,Sidney Morin,Ann-Renée Desbiens,BOS,MTL,D,Wrist,Non quality on net,false
11,MTL,BOS,2122,275,231,5,5,Sidney Morin,Ann-Renée Desbiens,BOS,MTL,D,Wrist,Non quality on net,false
11,MTL,BOS,2177,128,117,5,5,Kristin O'Neill,Aerin Frankel,MTL,BOS,C,Wrist,Quality on net,false
11,MTL,BOS,2194,87,91,5,5,Catherine Dubois,Aerin Frankel,MTL,BOS,LW,Tip,Quality on net,false
11,MTL,BOS,2262,312,223,5,5,Sidney Morin,Ann-Renée Desbiens,BOS,MTL,D,Wrist,Non quality on net,false
11,MTL,BOS,2366,314,12,5,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Wrist,Non quality on net,false
11,MTL,BOS,2397,447,95,5,5,Jamie Lee Rattray,Ann-Renée Desbiens,BOS,MTL,RW,Wrist,Non quality on net,false
11,MTL,BOS,2448,48,189,5,5,Kristin O'Neill,Aerin Frankel,MTL,BOS,C,Wrist,Non quality on net,false
11,MTL,BOS,2589,35,124,5,5,Leah Lum,Aerin Frankel,MTL,BOS,LD,Wrist,Non quality on net,false
11,MTL,BOS,2843,189,142,5,5,Tereza Vanišová,Aerin Frankel,MTL,BOS,LW,Wrist,Non quality on net,false
11,MTL,BOS,2904,103,157,5,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Backhand,Quality on net,false
11,MTL,BOS,3025,129,113,5,5,Sarah Bujold,Aerin Frankel,MTL,BOS,C,Wrist,Quality on net,false
11,MTL,BOS,3044,46,194,5,5,Mariah Keopple,Aerin Frankel,MTL,BOS,LD,Wrist,Non quality on net,false
11,MTL,BOS,3141,83,160,5,5,Tereza Vanišová,Aerin Frankel,MTL,BOS,LW,Wrist,Quality on net,false
11,MTL,BOS,3176,540,168,5,5,Theresa Schafzahl,Ann-Renée Desbiens,BOS,MTL,LW,Tip,Quality on net,false
11,MTL,BOS,3203,392,153,4,5,Megan Keller,Ann-Renée Desbiens,BOS,MTL,D,Slap,Non quality on net,false
11,MTL,BOS,3359,470,160,5,5,Hilary Knight,Ann-Renée Desbiens,BOS,MTL,LW,Wrist,Quality on net,false
11,MTL,BOS,3422,156,205,5,4,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Slap,Non quality on net,false
11,MTL,BOS,3431,48,196,5,4,Maureen Murphy,Aerin Frankel,MTL,BOS,RW,Wrist,Non quality on net,false
11,MTL,BOS,3447,220,121,5,4,Marie-Philip Poulin,Aerin Frankel,MTL,BOS,C,Slap,Non quality on net,false
11,MTL,BOS,3553,235,251,5,5,Kati Tabin,Aerin Frankel,MTL,BOS,LD,Wrist,Non quality on net,false
11,MTL,BOS,3617,66,172,5,5,Laura Stacey,Aerin Frankel,MTL,BOS,RW,Backhand,Quality on net,false
11,MTL,BOS,3736,51,156,5,5,Gigi Marvin,Ann-Renée Desbiens,BOS,MTL,C,Backhand,Quality on net,false
11,MTL,BOS,3737,549,120,5,5,Amanda Pelkey,Ann-Renée Desbiens,BOS,MTL,RW,Default,Non quality goal,true
13,MTL,NY,28,473,158,5,5,Jessie Eldridge,Ann-Renée Desbiens,NY,MTL,RW,Wrist,Quality on net,false
13,MTL,NY,37,89,188,5,5,Marie-Philip Poulin,Abigail Levy,MTL,NY,C,Wrist,Quality on net,false
13,MTL,NY,61,100,201,5,5,Laura Stacey,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,77,499,84,5,5,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Quality on net,false
13,MTL,NY,256,44,231,5,5,Kristin O'Neill,Abigail Levy,MTL,NY,C,Snap,Non quality on net,false
13,MTL,NY,356,165,79,5,4,Marie-Philip Poulin,Abigail Levy,MTL,NY,C,Slap,Non quality on net,false
13,MTL,NY,479,108,75,5,5,Claire Dalton,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,520,467,48,5,5,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,638,153,73,5,5,Olivia Zafuto,Ann-Renée Desbiens,NY,MTL,LD,Wrist,Non quality on net,false
13,MTL,NY,697,399,277,5,5,Emma Woods,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,705,421,203,5,5,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,716,173,71,5,5,Maureen Murphy,Abigail Levy,MTL,NY,RW,Wrist,Non quality on net,false
13,MTL,NY,723,103,292,5,5,Kati Tabin,Abigail Levy,MTL,NY,LD,Snap,Non quality on net,false
13,MTL,NY,747,124,124,5,5,Maureen Murphy,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,773,500,15,5,5,Ella Shelton,Ann-Renée Desbiens,NY,MTL,RD,Snap,Non quality on net,false
13,MTL,NY,830,388,201,5,5,Elizabeth Giguère,Ann-Renée Desbiens,NY,MTL,RW,Default,Non quality on net,false
13,MTL,NY,1010,81,133,5,5,Gabrielle David,Abigail Levy,MTL,NY,RW,Default,Quality goal,true
13,MTL,NY,1027,212,145,5,5,Leah Lum,Abigail Levy,MTL,NY,LD,Default,Non quality goal,true
13,MTL,NY,1050,69,165,5,5,Tereza Vanišová,Abigail Levy,MTL,NY,LW,Default,Quality on net,false
13,MTL,NY,1153,111,233,5,5,Kristin O'Neill,Abigail Levy,MTL,NY,C,Wrist,Non quality on net,false
13,MTL,NY,1171,557,259,5,5,Kayla Vespa,Ann-Renée Desbiens,NY,MTL,LW,Backhand,Non quality on net,false
13,MTL,NY,1276,144,57,5,5,Kati Tabin,Abigail Levy,MTL,NY,LD,Wrist,Non quality on net,false
13,MTL,NY,1456,83,194,5,5,Laura Stacey,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,1540,578,87,5,5,Abby Roque,Ann-Renée Desbiens,NY,MTL,LW,Backhand,Non quality on net,false
13,MTL,NY,1608,435,171,5,5,Jessie Eldridge,Ann-Renée Desbiens,NY,MTL,RW,Wrist,Non quality on net,false
13,MTL,NY,1659,409,208,4,5,Jaime Bourbonnais,Ann-Renée Desbiens,NY,MTL,RD,Wrist,Non quality on net,false
13,MTL,NY,1694,390,131,4,5,Jaime Bourbonnais,Ann-Renée Desbiens,NY,MTL,RD,Default,Non quality goal,true
13,MTL,NY,1888,175,252,5,5,Catherine Dubois,Abigail Levy,MTL,NY,LW,Slap,Non quality on net,false
13,MTL,NY,2078,101,132,5,5,Maureen Murphy,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,2094,209,22,5,5,Mariah Keopple,Abigail Levy,MTL,NY,LD,Wrist,Non quality on net,false
13,MTL,NY,2119,203,287,5,5,Leah Lum,Abigail Levy,MTL,NY,LD,Wrist,Non quality on net,false
13,MTL,NY,2122,71,139,5,5,Laura Stacey,Abigail Levy,MTL,NY,RW,Wrist,Quality on net,false
13,MTL,NY,2123,57,124,5,5,Laura Stacey,Abigail Levy,MTL,NY,RW,Backhand,Quality on net,false
13,MTL,NY,2146,61,159,5,5,Sarah Bujold,Abigail Levy,MTL,NY,C,Tip,Quality on net,false
13,MTL,NY,2212,391,141,4,5,Jaime Bourbonnais,Ann-Renée Desbiens,NY,MTL,RD,Slap,Non quality on net,false
13,MTL,NY,2220,215,144,4,5,Madison Bizal,Abigail Levy,MTL,NY,RD,Slap,Non quality on net,false
13,MTL,NY,2290,501,248,5,5,Jade Downie-Landry,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,2334,74,19,5,5,Gabrielle David,Abigail Levy,MTL,NY,RW,Wrist,Non quality on net,false
13,MTL,NY,2411,466,66,5,5,Jessie Eldridge,Ann-Renée Desbiens,NY,MTL,RW,Default,Non quality goal,true
13,MTL,NY,2453,466,227,5,5,Emma Woods,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,2521,519,279,5,5,Jaime Bourbonnais,Ann-Renée Desbiens,NY,MTL,RD,Wrist,Non quality on net,false
13,MTL,NY,2577,472,280,5,5,Madison Packer,Ann-Renée Desbiens,NY,MTL,LW,Snap,Non quality on net,false
13,MTL,NY,2585,69,114,5,5,Tereza Vanišová,Abigail Levy,MTL,NY,LW,Backhand,Quality on net,false
13,MTL,NY,2722,107,153,5,3,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Quality on net,false
13,MTL,NY,2775,95,143,5,3,Ann-Sophie Bettez,Abigail Levy,MTL,NY,LW,Tip,Quality on net,false
13,MTL,NY,2797,154,125,5,3,Ella Shelton,Ann-Renée Desbiens,NY,MTL,RD,Wrist,Non quality on net,false
13,MTL,NY,2887,522,117,5,4,Jade Downie-Landry,Ann-Renée Desbiens,NY,MTL,C,Wrist,Quality on net,false
13,MTL,NY,2940,42,168,5,5,Tereza Vanišová,Abigail Levy,MTL,NY,LW,Backhand,Non quality on net,false
13,MTL,NY,3012,560,135,5,5,Emma Woods,Ann-Renée Desbiens,NY,MTL,C,Wrist,Quality on net,false
13,MTL,NY,3054,511,159,5,5,Alexandra Labelle,Ann-Renée Desbiens,NY,MTL,C,Wrist,Quality on net,false
13,MTL,NY,3068,491,159,5,5,Chloe Aurard,Ann-Renée Desbiens,NY,MTL,LW,Snap,Quality on net,false
13,MTL,NY,3075,406,54,5,5,Ella Shelton,Ann-Renée Desbiens,NY,MTL,RD,Slap,Non quality on net,false
13,MTL,NY,3082,48,208,5,5,Tereza Vanišová,Abigail Levy,MTL,NY,LW,Wrist,Non quality on net,false
13,MTL,NY,3104,151,114,5,5,Ann-Sophie Bettez,Abigail Levy,MTL,NY,LW,Wrist,Non quality on net,false
13,MTL,NY,3134,148,134,5,5,Ann-Sophie Bettez,Abigail Levy,MTL,NY,LW,Wrist,Non quality on net,false
13,MTL,NY,3167,468,97,5,5,Paetyn Levis,Ann-Renée Desbiens,NY,MTL,RW,Wrist,Quality on net,false
13,MTL,NY,3226,81,140,5,5,Marie-Philip Poulin,Abigail Levy,MTL,NY,C,Backhand,Quality goal,true
13,MTL,NY,3238,496,231,5,5,Jessie Eldridge,Ann-Renée Desbiens,NY,MTL,RW,Wrist,Non quality on net,false
13,MTL,NY,3327,425,183,5,5,Chloe Aurard,Ann-Renée Desbiens,NY,MTL,LW,Wrist,Non quality on net,false
13,MTL,NY,3387,435,181,5,5,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
13,MTL,NY,3411,509,137,5,5,Paetyn Levis,Ann-Renée Desbiens,NY,MTL,RW,Wrist,Quality on net,false
13,MTL,NY,3598,556,62,5,4,Alex Carpenter,Ann-Renée Desbiens,NY,MTL,C,Wrist,Non quality on net,false
16,BOS,NY,297,434,55,5,5,Alex Carpenter,Emma Söderberg,NY,BOS,C,Default,Non quality on net,false
16,BOS,NY,340,139,203,5,5,Megan Keller,Corinne Schroeder,BOS,NY,LD,Default,Quality on net,false
16,BOS,NY,345,186,249,5,5,Megan Keller,Corinne Schroeder,BOS,NY,LD,Default,Non quality on net,false
16,BOS,NY,357,489,127,5,5,Abby Roque,Emma Söderberg,NY,BOS,C,Default,Quality on net,false
16,BOS,NY,395,123,183,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Quality on net,false
16,BOS,NY,451,514,196,5,5,Alex Carpenter,Emma Söderberg,NY,BOS,C,Default,Quality on net,false
16,BOS,NY,462,140,135,5,5,Gigi Marvin,Corinne Schroeder,BOS,NY,C,Default,Quality on net,false
16,BOS,NY,554,156,77,5,5,Sidney Morin,Corinne Schroeder,BOS,NY,RD,Default,Non quality on net,false
16,BOS,NY,581,490,207,5,5,Madison Packer,Emma Söderberg,NY,BOS,LW,Default,Quality on net,false
16,BOS,NY,601,166,177,5,5,Jessica Digirolamo,Corinne Schroeder,BOS,NY,LD,Default,Non quality on net,false
16,BOS,NY,610,203,222,5,5,Jessica Digirolamo,Corinne Schroeder,BOS,NY,LD,Default,Non quality on net,false
16,BOS,NY,644,429,249,5,5,Johanna Fällman,Emma Söderberg,NY,BOS,LD,Default,Non quality on net,false
16,BOS,NY,711,132,227,5,5,Gigi Marvin,Corinne Schroeder,BOS,NY,C,Default,Non quality on net,false
16,BOS,NY,796,143,219,5,4,Jamie Lee Rattray,Corinne Schroeder,BOS,NY,RW,Default,Quality on net,false
16,BOS,NY,909,166,50,5,5,Sophie Jaques,Corinne Schroeder,BOS,NY,RD,Default,Non quality on net,false
16,BOS,NY,952,102,191,5,5,Taylor Girard,Corinne Schroeder,BOS,NY,LW,Default,Quality on net,false
16,BOS,NY,1032,421,91,5,5,Jade Downie-Landry,Emma Söderberg,NY,BOS,C,Default,Non quality goal,true
16,BOS,NY,1123,495,152,5,5,Elizabeth Giguère,Emma Söderberg,NY,BOS,RW,Default,Quality on net,false
16,BOS,NY,1139,397,59,5,5,Brooke Hobson,Emma Söderberg,NY,BOS,LD,Default,Non quality on net,false
16,BOS,NY,1190,459,84,5,5,Jessie Eldridge,Emma Söderberg,NY,BOS,RW,Default,Quality on net,false
16,BOS,NY,1225,471,158,5,5,Alex Carpenter,Emma Söderberg,NY,BOS,C,Default,Quality on net,false
16,BOS,NY,1226,459,153,5,5,Jessie Eldridge,Emma Söderberg,NY,BOS,RW,Default,Quality goal,true
16,BOS,NY,1288,503,121,5,5,Ella Shelton,Emma Söderberg,NY,BOS,RD,Default,Quality on net,false
16,BOS,NY,1316,77,153,5,5,Gigi Marvin,Corinne Schroeder,BOS,NY,C,Default,Quality on net,false
16,BOS,NY,1324,494,153,5,5,Jade Downie-Landry,Emma Söderberg,NY,BOS,C,Default,Quality goal,true
16,BOS,NY,1500,456,203,5,5,Brooke Hobson,Empty Net,NY,BOS,LD,Default,Non quality on net,false
16,BOS,NY,1666,454,66,5,5,Chloe Aurard,Empty Net,NY,BOS,LW,Default,Non quality on net,false
16,BOS,NY,1802,123,226,5,4,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Quality on net,false
16,BOS,NY,1832,57,174,5,4,Sophie Shirley,Corinne Schroeder,BOS,NY,LW,Default,Quality on net,false
16,BOS,NY,1865,84,223,5,5,Theresa Schafzahl,Corinne Schroeder,BOS,NY,LW,Default,Non quality on net,false
16,BOS,NY,2148,62,166,5,5,Sidney Morin,Corinne Schroeder,BOS,NY,RD,Default,Quality on net,false
16,BOS,NY,2175,102,178,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Quality on net,false
16,BOS,NY,2201,109,177,5,5,Megan Keller,Corinne Schroeder,BOS,NY,LD,Default,Quality on net,false
16,BOS,NY,2201,146,188,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Non quality on net,false
16,BOS,NY,2282,103,97,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Quality on net,false
16,BOS,NY,2302,79,129,5,5,Alina Müller,Corinne Schroeder,BOS,NY,C,Default,Quality on net,false
16,BOS,NY,2365,441,160,5,5,Elizabeth Giguère,Empty Net,NY,BOS,RW,Default,Non quality on net,false
16,BOS,NY,2390,132,69,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Non quality on net,false
16,BOS,NY,2443,174,243,5,5,Emily Brown,Corinne Schroeder,BOS,NY,LD,Default,Non quality on net,false
16,BOS,NY,2472,83,166,5,5,Loren Gabel,Corinne Schroeder,BOS,NY,LW,Default,Quality goal,true
16,BOS,NY,2473,182,56,5,5,Sidney Morin,Corinne Schroeder,BOS,NY,RD,Default,Non quality on net,false
16,BOS,NY,2509,54,196,5,5,Gigi Marvin,Corinne Schroeder,BOS,NY,C,Default,Non quality on net,false
16,BOS,NY,2632,100,118,5,5,Sophie Jaques,Corinne Schroeder,BOS,NY,RD,Default,Quality on net,false
16,BOS,NY,2662,465,220,5,5,Kayla Vespa,Empty Net,NY,BOS,LW,Default,Quality on net,false
16,BOS,NY,2688,41,93,5,5,Jamie Lee Rattray,Corinne Schroeder,BOS,NY,RW,Default,Non quality on net,false
16,BOS,NY,3005,125,89,5,5,Alina Müller,Corinne Schroeder,BOS,NY,C,Default,Quality on net,false
16,BOS,NY,3138,161,202,5,5,Hilary Knight,Corinne Schroeder,BOS,NY,RW,Default,Non quality on net,false
16,BOS,NY,3252,75,172,5,5,Megan Keller,Corinne Schroeder,BOS,NY,LD,Default,Quality on net,false
16,BOS,NY,3259,524,202,5,5,Kayla Vespa,Empty Net,NY,BOS,LW,Default,Quality on net,false
16,BOS,NY,3294,105,204,5,5,Alina Müller,Corinne Schroeder,BOS,NY,C,Default,Quality on net,false
16,BOS,NY,3427,346,168,5,5,Jade Downie-Landry,Empty Net,NY,BOS,C,Default,Non quality goal,true
16,BOS,NY,3531,201,77,5,5,Loren Gabel,Corinne Schroeder,BOS,NY,LW,Default,Non quality on net,false
41,OTT,TOR,58,209,223,5,5,Zoe Boyd,Kristen Campbell,OTT,,LD,Snap,Non quality blocked,false
41,OTT,TOR,160,480,258,5,5,Blayre Turnbull,Emerance Maschmeyer,TOR,OTT,C,Snap,Non quality on net,false
41,OTT,TOR,292,507,74,5,5,Jesse Compher,Emerance Maschmeyer,TOR,,C,Snap,Non quality blocked,false
41,OTT,TOR,338,393,29,5,5,Allie Munroe,Emerance Maschmeyer,TOR,,LD,Snap,Non quality blocked,false
41,OTT,TOR,422,478,18,5,5,Victoria Bach,Emerance Maschmeyer,TOR,OTT,RW,Snap,Non quality on net,false
41,OTT,TOR,449,387,69,5,5,Allie Munroe,Emerance Maschmeyer,TOR,OTT,LD,Slap,Non quality on net,false
41,OTT,TOR,518,181,238,5,5,Jincy Roese,Kristen Campbell,OTT,TOR,LD,Snap,Non quality on net,false
41,OTT,TOR,523,66,216,5,5,Hayley Scamurra,Kristen Campbell,OTT,TOR,RW,Snap,Non quality on net,false
41,OTT,TOR,609,512,118,5,5,Victoria Bach,Emerance Maschmeyer,TOR,OTT,RW,Wrist,Quality on net,false
41,OTT,TOR,628,122,156,5,5,Brianne Jenner,Kristen Campbell,OTT,,RW,Snap,Quality blocked,false
41,OTT,TOR,681,96,177,5,5,Rosalie Demers,Kristen Campbell,OTT,TOR,RW,Wrist,Quality on net,false
41,OTT,TOR,773,534,148,4,5,Natalie Spooner,Emerance Maschmeyer,TOR,OTT,RW,Snap,Quality goal,true
41,OTT,TOR,916,90,201,5,5,Becca Gilmore,Kristen Campbell,OTT,TOR,C,Snap,Quality on net,false
41,OTT,TOR,985,503,231,5,5,Brittany Howard,Emerance Maschmeyer,TOR,OTT,LW,Snap,Non quality on net,false
41,OTT,TOR,1046,464,123,5,5,Emma Maltais,Emerance Maschmeyer,TOR,OTT,LW,Wrist,Quality on net,false
41,OTT,TOR,1169,552,166,5,5,Jesse Compher,Emerance Maschmeyer,TOR,OTT,C,Tip,Quality on net,false
41,OTT,TOR,1171,559,169,5,5,Jesse Compher,Emerance Maschmeyer,TOR,OTT,C,Snap,Non quality on net,false
41,OTT,TOR,1253,543,279,5,5,Kali Flanagan,Emerance Maschmeyer,TOR,OTT,RD,Wrist,Non quality on net,false
41,OTT,TOR,1366,504,171,5,5,Brittany Howard,Emerance Maschmeyer,TOR,OTT,LW,Snap,Quality goal,true
41,OTT,TOR,1418,126,28,5,5,Gabbie Hughes,Kristen Campbell,OTT,TOR,C,Snap,Non quality on net,false
41,OTT,TOR,1423,155,108,5,5,Hayley Scamurra,Kristen Campbell,OTT,,RW,Snap,Non quality blocked,false
41,OTT,TOR,1481,528,237,5,5,Natalie Spooner,Emerance Maschmeyer,TOR,OTT,RW,Default,Non quality on net,false
41,OTT,TOR,1483,553,145,5,5,Hannah Miller,Emerance Maschmeyer,TOR,OTT,LW,Snap,Quality goal,true
41,OTT,TOR,1513,190,256,5,5,Jincy Roese,Kristen Campbell,OTT,TOR,LD,Snap,Non quality on net,false
41,OTT,TOR,1514,477,146,5,5,Samantha Cogan,Sandra Abstreiter,TOR,OTT,LW,Snap,Quality goal,true
41,OTT,TOR,1585,48,77,5,5,Brianne Jenner,Kristen Campbell,OTT,TOR,RW,Snap,Non quality on net,false
41,OTT,TOR,1599,215,146,5,5,Kateřina Mrázová,Kristen Campbell,OTT,,C,Slap,Non quality blocked,false
41,OTT,TOR,1613,543,154,5,5,Maggie Connors,Sandra Abstreiter,TOR,OTT,RW,Backhand,Quality on net,false
41,OTT,TOR,1627,50,27,5,5,Savannah Harmon,Kristen Campbell,OTT,TOR,RD,Wrist,Non quality on net,false
41,OTT,TOR,1700,558,207,5,5,Natalie Spooner,Sandra Abstreiter,TOR,OTT,RW,Snap,Non quality on net,false
41,OTT,TOR,1783,38,135,5,5,Rosalie Demers,Kristen Campbell,OTT,TOR,RW,Snap,Non quality on net,false
41,OTT,TOR,1785,37,129,5,5,Rosalie Demers,Kristen Campbell,OTT,TOR,RW,Snap,Non quality on net,false
41,OTT,TOR,1872,58,151,5,5,Hayley Scamurra,Kristen Campbell,OTT,TOR,RW,Backhand,Quality on net,false
41,OTT,TOR,1876,38,165,5,5,Gabbie Hughes,Kristen Campbell,OTT,TOR,C,Backhand,Non quality goal,true
41,OTT,TOR,1976,481,115,5,5,Samantha Cogan,Sandra Abstreiter,TOR,OTT,LW,Snap,Quality on net,false
41,OTT,TOR,1986,227,146,5,5,Emily Clark,Kristen Campbell,OTT,TOR,LW,Tip,Non quality on net,false
41,OTT,TOR,2097,557,187,5,5,Natalie Spooner,Sandra Abstreiter,TOR,OTT,RW,Wrist,Non quality on net,false
41,OTT,TOR,2148,105,190,5,5,Becca Gilmore,Kristen Campbell,OTT,TOR,C,Snap,Quality on net,false
41,OTT,TOR,2288,204,150,5,5,Emily Clark,Kristen Campbell,OTT,TOR,LW,Slap,Non quality on net,false
41,OTT,TOR,2406,553,254,5,5,Renata Fast,Sandra Abstreiter,TOR,OTT,RD,Snap,Non quality on net,false
41,OTT,TOR,2449,130,218,5,5,Becca Gilmore,Kristen Campbell,OTT,TOR,C,Tip,Quality on net,false
41,OTT,TOR,2482,385,169,4,5,Renata Fast,Sandra Abstreiter,TOR,,RD,Slap,Non quality blocked,false
41,OTT,TOR,2545,398,77,4,5,Kali Flanagan,Sandra Abstreiter,TOR,,RD,Slap,Non quality blocked,false
41,OTT,TOR,2554,49,146,4,5,Emma Buckles,Kristen Campbell,OTT,TOR,LD,Backhand,Quality on net,false
41,OTT,TOR,2658,476,177,5,5,Rebecca Leslie,Sandra Abstreiter,TOR,OTT,RW,Snap,Quality on net,false
41,OTT,TOR,2745,195,111,5,5,Jincy Roese,Kristen Campbell,OTT,TOR,LD,Snap,Non quality on net,false
41,OTT,TOR,2749,76,149,5,5,Ashton Bell,Kristen Campbell,OTT,TOR,RD,Backhand,Quality goal,true
41,OTT,TOR,2785,537,128,5,5,Hannah Miller,Sandra Abstreiter,TOR,OTT,LW,Snap,Quality on net,false
41,OTT,TOR,2810,69,177,5,5,Gabbie Hughes,Kristen Campbell,OTT,TOR,C,Wrist,Quality on net,false
41,OTT,TOR,2898,129,135,5,5,Lexie Adzija,Kristen Campbell,OTT,TOR,LW,Backhand,Quality on net,false
